,index,ISOCode,RSA,PLAN,contry_index,variable,group_rsa,sum_rsa,group_plan,sum_plan
767,191,KAZ,"{'groups': [{'group': 1.0, 'sum': 1071.8096511132435}, {'group': 2.0, 'sum': 12609.348588522178}, {'group': 3.0, 'sum': 210116.3032985395}, {'group': 4.0, 'sum': 51380.855614035085}]}","{'groups': [{'group': 1.0, 'sum': 847.685697549024}, {'group': 2.0, 'sum': 9206.599722985702}, {'group': 3.0, 'sum': 143010.4637541009}, {'group': 4.0, 'sum': 36799.096157407854}]}",191,3,4.0,51380.855614035085,4.0,36799.096157407854
768,192,CAF,"{'groups': [{'group': 4.0, 'sum': 6466.318807106734}]}","{'groups': [{'group': 4.0, 'sum': 6431.43265556726}]}",192,0,4.0,6466.318807106734,4.0,6431.43265556726
769,192,CAF,"{'groups': [{'group': 4.0, 'sum': 6466.318807106734}]}","{'groups': [{'group': 4.0, 'sum': 6431.43265556726}]}",192,1,,,,
770,192,CAF,"{'groups': [{'group': 4.0, 'sum': 6466.318807106734}]}","{'groups': [{'group': 4.0, 'sum': 6431.43265556726}]}",192,2,,,,
771,192,CAF,"{'groups': [{'group': 4.0, 'sum': 6466.318807106734}]}","{'groups': [{'group': 4.0, 'sum': 6431.43265556726}]}",192,3,,,,
772,193,LCA,"{'groups': [{'group': 4.0, 'sum': 99.56087891959712}]}","{'groups': [{'group': 4.0, 'sum': 95.37346299999996}]}",193,0,4.0,99.56087891959712,4.0,95.37346299999996
773,193,LCA,"{'groups': [{'group': 4.0, 'sum': 99.56087891959712}]}","{'groups': [{'group': 4.0, 'sum': 95.37346299999996}]}",193,1,,,,
774,193,LCA,"{'groups': [{'group': 4.0, 'sum': 99.56087891959712}]}","{'groups': [{'group': 4.0, 'sum': 95.37346299999996}]}",193,2,,,,
775,193,LCA,"{'groups': [{'group': 4.0, 'sum': 99.56087891959712}]}","{'groups': [{'group': 4.0, 'sum': 95.37346299999996}]}",193,3,,,,
776,194,LKA,"{'groups': [{'group': 4.0, 'sum': 10044.899653286331}]}","{'groups': [{'group': 4.0, 'sum': 9790.82053018746}]}",194,0,4.0,10044.899653286331,4.0,9790.82053018746
777,194,LKA,"{'groups': [{'group': 4.0, 'sum': 10044.899653286331}]}","{'groups': [{'group': 4.0, 'sum': 9790.82053018746}]}",194,1,,,,
778,194,LKA,"{'groups': [{'group': 4.0, 'sum': 10044.899653286331}]}","{'groups': [{'group': 4.0, 'sum': 9790.82053018746}]}",194,2,,,,
779,194,LKA,"{'groups': [{'group': 4.0, 'sum': 10044.899653286331}]}","{'groups': [{'group': 4.0, 'sum': 9790.82053018746}]}",194,3,,,,
780,195,JOR,"{'groups': [{'group': 3.0, 'sum': 1317.3372085464573}, {'group': 4.0, 'sum': 16173.281933468323}]}","{'groups': [{'group': 3.0, 'sum': 1126.1042000624927}, {'group': 4.0, 'sum': 13807.050932486223}]}",195,0,3.0,1317.3372085464573,3.0,1126.1042000624927
781,195,JOR,"{'groups': [{'group': 3.0, 'sum': 1317.3372085464573}, {'group': 4.0, 'sum': 16173.281933468323}]}","{'groups': [{'group': 3.0, 'sum': 1126.1042000624927}, {'group': 4.0, 'sum': 13807.050932486223}]}",195,1,4.0,16173.281933468323,4.0,13807.050932486223
782,195,JOR,"{'groups': [{'group': 3.0, 'sum': 1317.3372085464573}, {'group': 4.0, 'sum': 16173.281933468323}]}","{'groups': [{'group': 3.0, 'sum': 1126.1042000624927}, {'group': 4.0, 'sum': 13807.050932486223}]}",195,2,,,,
783,195,JOR,"{'groups': [{'group': 3.0, 'sum': 1317.3372085464573}, {'group': 4.0, 'sum': 16173.281933468323}]}","{'groups': [{'group': 3.0, 'sum': 1126.1042000624927}, {'group': 4.0, 'sum': 13807.050932486223}]}",195,3,,,,
784,196,AIA,{'groups': []},{'groups': []},196,0,,,,
785,196,AIA,{'groups': []},{'groups': []},196,1,,,,
786,196,AIA,{'groups': []},{'groups': []},196,2,,,,
787,196,AIA,{'groups': []},{'groups': []},196,3,,,,
788,197,KNA,{'groups': []},{'groups': []},197,0,,,,
789,197,KNA,{'groups': []},{'groups': []},197,1,,,,
790,197,KNA,{'groups': []},{'groups': []},197,2,,,,
791,197,KNA,{'groups': []},{'groups': []},197,3,,,,
792,198,SPM,{'groups': []},{'groups': []},198,0,,,,
793,198,SPM,{'groups': []},{'groups': []},198,1,,,,
794,198,SPM,{'groups': []},{'groups': []},198,2,,,,
795,198,SPM,{'groups': []},{'groups': []},198,3,,,,
796,199,TCD,"{'groups': [{'group': 3.0, 'sum': 2257.2443010182415}, {'group': 4.0, 'sum': 108474.20682032281}]}","{'groups': [{'group': 3.0, 'sum': 2027.826802562503}, {'group': 4.0, 'sum': 100597.77367578934}]}",199,0,3.0,2257.2443010182415,3.0,2027.826802562503
797,199,TCD,"{'groups': [{'group': 3.0, 'sum': 2257.2443010182415}, {'group': 4.0, 'sum': 108474.20682032281}]}","{'groups': [{'group': 3.0, 'sum': 2027.826802562503}, {'group': 4.0, 'sum': 100597.77367578934}]}",199,1,4.0,108474.20682032281,4.0,100597.77367578934
798,199,TCD,"{'groups': [{'group': 3.0, 'sum': 2257.2443010182415}, {'group': 4.0, 'sum': 108474.20682032281}]}","{'groups': [{'group': 3.0, 'sum': 2027.826802562503}, {'group': 4.0, 'sum': 100597.77367578934}]}",199,2,,,,
799,199,TCD,"{'groups': [{'group': 3.0, 'sum': 2257.2443010182415}, {'group': 4.0, 'sum': 108474.20682032281}]}","{'groups': [{'group': 3.0, 'sum': 2027.826802562503}, {'group': 4.0, 'sum': 100597.77367578934}]}",199,3,,,,
800,200,KEN,"{'groups': [{'group': 2.0, 'sum': 175.61403254888936}, {'group': 3.0, 'sum': 12223.218824293626}, {'group': 4.0, 'sum': 132012.13121141077}]}","{'groups': [{'group': 2.0, 'sum': 170.71474781250006}, {'group': 3.0, 'sum': 12147.423932807545}, {'group': 4.0, 'sum': 131333.8404781567}]}",200,0,2.0,175.61403254888936,2.0,170.71474781250006
801,200,KEN,"{'groups': [{'group': 2.0, 'sum': 175.61403254888936}, {'group': 3.0, 'sum': 12223.218824293626}, {'group': 4.0, 'sum': 132012.13121141077}]}","{'groups': [{'group': 2.0, 'sum': 170.71474781250006}, {'group': 3.0, 'sum': 12147.423932807545}, {'group': 4.0, 'sum': 131333.8404781567}]}",200,1,3.0,12223.218824293626,3.0,12147.423932807545
802,200,KEN,"{'groups': [{'group': 2.0, 'sum': 175.61403254888936}, {'group': 3.0, 'sum': 12223.218824293626}, {'group': 4.0, 'sum': 132012.13121141077}]}","{'groups': [{'group': 2.0, 'sum': 170.71474781250006}, {'group': 3.0, 'sum': 12147.423932807545}, {'group': 4.0, 'sum': 131333.8404781567}]}",200,2,4.0,132012.13121141077,4.0,131333.8404781567
803,200,KEN,"{'groups': [{'group': 2.0, 'sum': 175.61403254888936}, {'group': 3.0, 'sum': 12223.218824293626}, {'group': 4.0, 'sum': 132012.13121141077}]}","{'groups': [{'group': 2.0, 'sum': 170.71474781250006}, {'group': 3.0, 'sum': 12147.423932807545}, {'group': 4.0, 'sum': 131333.8404781567}]}",200,3,,,,
804,201,KOR,"{'groups': [{'group': 3.0, 'sum': 24412.213784507683}, {'group': 4.0, 'sum': 15695.735431483248}]}","{'groups': [{'group': 3.0, 'sum': 19448.583821546254}, {'group': 4.0, 'sum': 12444.869952341216}]}",201,0,3.0,24412.213784507683,3.0,19448.583821546254
805,201,KOR,"{'groups': [{'group': 3.0, 'sum': 24412.213784507683}, {'group': 4.0, 'sum': 15695.735431483248}]}","{'groups': [{'group': 3.0, 'sum': 19448.583821546254}, {'group': 4.0, 'sum': 12444.869952341216}]}",201,1,4.0,15695.735431483248,4.0,12444.869952341216
806,201,KOR,"{'groups': [{'group': 3.0, 'sum': 24412.213784507683}, {'group': 4.0, 'sum': 15695.735431483248}]}","{'groups': [{'group': 3.0, 'sum': 19448.583821546254}, {'group': 4.0, 'sum': 12444.869952341216}]}",201,2,,,,
807,201,KOR,"{'groups': [{'group': 3.0, 'sum': 24412.213784507683}, {'group': 4.0, 'sum': 15695.735431483248}]}","{'groups': [{'group': 3.0, 'sum': 19448.583821546254}, {'group': 4.0, 'sum': 12444.869952341216}]}",201,3,,,,
808,202,MAF,{'groups': []},{'groups': []},202,0,,,,
809,202,MAF,{'groups': []},{'groups': []},202,1,,,,
810,202,MAF,{'groups': []},{'groups': []},202,2,,,,
811,202,MAF,{'groups': []},{'groups': []},202,3,,,,
812,203,CHL,"{'groups': [{'group': 1.0, 'sum': 15619.601173288083}, {'group': 2.0, 'sum': 203600.56299347524}, {'group': 3.0, 'sum': 311325.0888298514}, {'group': 4.0, 'sum': 70147.06150463058}]}","{'groups': [{'group': 1.0, 'sum': 11627.772783317561}, {'group': 2.0, 'sum': 154258.0010657569}, {'group': 3.0, 'sum': 251900.6411909143}, {'group': 4.0, 'sum': 63310.321913063985}]}",203,0,1.0,15619.601173288083,1.0,11627.772783317561
813,203,CHL,"{'groups': [{'group': 1.0, 'sum': 15619.601173288083}, {'group': 2.0, 'sum': 203600.56299347524}, {'group': 3.0, 'sum': 311325.0888298514}, {'group': 4.0, 'sum': 70147.06150463058}]}","{'groups': [{'group': 1.0, 'sum': 11627.772783317561}, {'group': 2.0, 'sum': 154258.0010657569}, {'group': 3.0, 'sum': 251900.6411909143}, {'group': 4.0, 'sum': 63310.321913063985}]}",203,1,2.0,203600.56299347524,2.0,154258.0010657569
814,203,CHL,"{'groups': [{'group': 1.0, 'sum': 15619.601173288083}, {'group': 2.0, 'sum': 203600.56299347524}, {'group': 3.0, 'sum': 311325.0888298514}, {'group': 4.0, 'sum': 70147.06150463058}]}","{'groups': [{'group': 1.0, 'sum': 11627.772783317561}, {'group': 2.0, 'sum': 154258.0010657569}, {'group': 3.0, 'sum': 251900.6411909143}, {'group': 4.0, 'sum': 63310.321913063985}]}",203,2,3.0,311325.0888298514,3.0,251900.6411909143
815,203,CHL,"{'groups': [{'group': 1.0, 'sum': 15619.601173288083}, {'group': 2.0, 'sum': 203600.56299347524}, {'group': 3.0, 'sum': 311325.0888298514}, {'group': 4.0, 'sum': 70147.06150463058}]}","{'groups': [{'group': 1.0, 'sum': 11627.772783317561}, {'group': 2.0, 'sum': 154258.0010657569}, {'group': 3.0, 'sum': 251900.6411909143}, {'group': 4.0, 'sum': 63310.321913063985}]}",203,3,4.0,70147.06150463058,4.0,63310.321913063985
816,204,VCT,"{'groups': [{'group': 4.0, 'sum': 152.6727842157146}]}","{'groups': [{'group': 4.0, 'sum': 148.74431947352934}]}",204,0,4.0,152.6727842157146,4.0,148.74431947352934
817,204,VCT,"{'groups': [{'group': 4.0, 'sum': 152.6727842157146}]}","{'groups': [{'group': 4.0, 'sum': 148.74431947352934}]}",204,1,,,,
818,204,VCT,"{'groups': [{'group': 4.0, 'sum': 152.6727842157146}]}","{'groups': [{'group': 4.0, 'sum': 148.74431947352934}]}",204,2,,,,
819,204,VCT,"{'groups': [{'group': 4.0, 'sum': 152.6727842157146}]}","{'groups': [{'group': 4.0, 'sum': 148.74431947352934}]}",204,3,,,,
820,205,PRK,"{'groups': [{'group': 2.0, 'sum': 62.06381925703839}, {'group': 3.0, 'sum': 84819.74037524634}, {'group': 4.0, 'sum': 12436.360746955186}]}","{'groups': [{'group': 2.0, 'sum': 47.6328621360294}, {'group': 3.0, 'sum': 63825.07882778173}, {'group': 4.0, 'sum': 9540.013593534204}]}",205,0,2.0,62.06381925703839,2.0,47.6328621360294
821,205,PRK,"{'groups': [{'group': 2.0, 'sum': 62.06381925703839}, {'group': 3.0, 'sum': 84819.74037524634}, {'group': 4.0, 'sum': 12436.360746955186}]}","{'groups': [{'group': 2.0, 'sum': 47.6328621360294}, {'group': 3.0, 'sum': 63825.07882778173}, {'group': 4.0, 'sum': 9540.013593534204}]}",205,1,3.0,84819.74037524634,3.0,63825.07882778173
822,205,PRK,"{'groups': [{'group': 2.0, 'sum': 62.06381925703839}, {'group': 3.0, 'sum': 84819.74037524634}, {'group': 4.0, 'sum': 12436.360746955186}]}","{'groups': [{'group': 2.0, 'sum': 47.6328621360294}, {'group': 3.0, 'sum': 63825.07882778173}, {'group': 4.0, 'sum': 9540.013593534204}]}",205,2,4.0,12436.360746955186,4.0,9540.013593534204
823,205,PRK,"{'groups': [{'group': 2.0, 'sum': 62.06381925703839}, {'group': 3.0, 'sum': 84819.74037524634}, {'group': 4.0, 'sum': 12436.360746955186}]}","{'groups': [{'group': 2.0, 'sum': 47.6328621360294}, {'group': 3.0, 'sum': 63825.07882778173}, {'group': 4.0, 'sum': 9540.013593534204}]}",205,3,,,,
824,206,KWT,{'groups': []},{'groups': []},206,0,,,,
825,206,KWT,{'groups': []},{'groups': []},206,1,,,,
826,206,KWT,{'groups': []},{'groups': []},206,2,,,,
827,206,KWT,{'groups': []},{'groups': []},206,3,,,,
828,207,CHN,"{'groups': [{'group': 1.0, 'sum': 52122.1309957107}, {'group': 2.0, 'sum': 1827633.2230618466}, {'group': 3.0, 'sum': 3151710.316944839}, {'group': 4.0, 'sum': 1249943.75797858}]}","{'groups': [{'group': 1.0, 'sum': 42853.821517928016}, {'group': 2.0, 'sum': 1493809.9987352747}, {'group': 3.0, 'sum': 2459620.433603804}, {'group': 4.0, 'sum': 1068885.8293104733}]}",207,0,1.0,52122.1309957107,1.0,42853.821517928016
829,207,CHN,"{'groups': [{'group': 1.0, 'sum': 52122.1309957107}, {'group': 2.0, 'sum': 1827633.2230618466}, {'group': 3.0, 'sum': 3151710.316944839}, {'group': 4.0, 'sum': 1249943.75797858}]}","{'groups': [{'group': 1.0, 'sum': 42853.821517928016}, {'group': 2.0, 'sum': 1493809.9987352747}, {'group': 3.0, 'sum': 2459620.433603804}, {'group': 4.0, 'sum': 1068885.8293104733}]}",207,1,2.0,1827633.2230618466,2.0,1493809.9987352747
830,207,CHN,"{'groups': [{'group': 1.0, 'sum': 52122.1309957107}, {'group': 2.0, 'sum': 1827633.2230618466}, {'group': 3.0, 'sum': 3151710.316944839}, {'group': 4.0, 'sum': 1249943.75797858}]}","{'groups': [{'group': 1.0, 'sum': 42853.821517928016}, {'group': 2.0, 'sum': 1493809.9987352747}, {'group': 3.0, 'sum': 2459620.433603804}, {'group': 4.0, 'sum': 1068885.8293104733}]}",207,2,3.0,3151710.316944839,3.0,2459620.433603804
831,207,CHN,"{'groups': [{'group': 1.0, 'sum': 52122.1309957107}, {'group': 2.0, 'sum': 1827633.2230618466}, {'group': 3.0, 'sum': 3151710.316944839}, {'group': 4.0, 'sum': 1249943.75797858}]}","{'groups': [{'group': 1.0, 'sum': 42853.821517928016}, {'group': 2.0, 'sum': 1493809.9987352747}, {'group': 3.0, 'sum': 2459620.433603804}, {'group': 4.0, 'sum': 1068885.8293104733}]}",207,3,4.0,1249943.75797858,4.0,1068885.8293104733
832,208,SMR,"{'groups': [{'group': 3.0, 'sum': 21.487586857044896}]}","{'groups': [{'group': 3.0, 'sum': 27.90303344509804}]}",208,0,3.0,21.487586857044896,3.0,27.90303344509804
833,208,SMR,"{'groups': [{'group': 3.0, 'sum': 21.487586857044896}]}","{'groups': [{'group': 3.0, 'sum': 27.90303344509804}]}",208,1,,,,
834,208,SMR,"{'groups': [{'group': 3.0, 'sum': 21.487586857044896}]}","{'groups': [{'group': 3.0, 'sum': 27.90303344509804}]}",208,2,,,,
835,208,SMR,"{'groups': [{'group': 3.0, 'sum': 21.487586857044896}]}","{'groups': [{'group': 3.0, 'sum': 27.90303344509804}]}",208,3,,,,
836,209,CXR,"{'groups': [{'group': 4.0, 'sum': 2.6175008388414582}]}","{'groups': [{'group': 4.0, 'sum': 2.5189515}]}",209,0,4.0,2.6175008388414582,4.0,2.5189515
837,209,CXR,"{'groups': [{'group': 4.0, 'sum': 2.6175008388414582}]}","{'groups': [{'group': 4.0, 'sum': 2.5189515}]}",209,1,,,,
838,209,CXR,"{'groups': [{'group': 4.0, 'sum': 2.6175008388414582}]}","{'groups': [{'group': 4.0, 'sum': 2.5189515}]}",209,2,,,,
839,209,CXR,"{'groups': [{'group': 4.0, 'sum': 2.6175008388414582}]}","{'groups': [{'group': 4.0, 'sum': 2.5189515}]}",209,3,,,,
840,210,LAO,"{'groups': [{'group': 3.0, 'sum': 123.1857949741787}, {'group': 4.0, 'sum': 181596.89475546544}]}","{'groups': [{'group': 3.0, 'sum': 117.95336384828438}, {'group': 4.0, 'sum': 170432.9383799933}]}",210,0,3.0,123.1857949741787,3.0,117.95336384828438
841,210,LAO,"{'groups': [{'group': 3.0, 'sum': 123.1857949741787}, {'group': 4.0, 'sum': 181596.89475546544}]}","{'groups': [{'group': 3.0, 'sum': 117.95336384828438}, {'group': 4.0, 'sum': 170432.9383799933}]}",210,1,4.0,181596.89475546544,4.0,170432.9383799933
842,210,LAO,"{'groups': [{'group': 3.0, 'sum': 123.1857949741787}, {'group': 4.0, 'sum': 181596.89475546544}]}","{'groups': [{'group': 3.0, 'sum': 117.95336384828438}, {'group': 4.0, 'sum': 170432.9383799933}]}",210,2,,,,
843,210,LAO,"{'groups': [{'group': 3.0, 'sum': 123.1857949741787}, {'group': 4.0, 'sum': 181596.89475546544}]}","{'groups': [{'group': 3.0, 'sum': 117.95336384828438}, {'group': 4.0, 'sum': 170432.9383799933}]}",210,3,,,,
844,211,KGZ,"{'groups': [{'group': 1.0, 'sum': 7422.8020874598}, {'group': 2.0, 'sum': 44349.616651643766}, {'group': 3.0, 'sum': 171912.6795141099}, {'group': 4.0, 'sum': 20998.98286139777}]}","{'groups': [{'group': 1.0, 'sum': 6068.954511261946}, {'group': 2.0, 'sum': 32705.40141463594}, {'group': 3.0, 'sum': 126145.60861435716}, {'group': 4.0, 'sum': 16385.806259012104}]}",211,0,1.0,7422.8020874598,1.0,6068.954511261946
845,211,KGZ,"{'groups': [{'group': 1.0, 'sum': 7422.8020874598}, {'group': 2.0, 'sum': 44349.616651643766}, {'group': 3.0, 'sum': 171912.6795141099}, {'group': 4.0, 'sum': 20998.98286139777}]}","{'groups': [{'group': 1.0, 'sum': 6068.954511261946}, {'group': 2.0, 'sum': 32705.40141463594}, {'group': 3.0, 'sum': 126145.60861435716}, {'group': 4.0, 'sum': 16385.806259012104}]}",211,1,2.0,44349.616651643766,2.0,32705.40141463594
846,211,KGZ,"{'groups': [{'group': 1.0, 'sum': 7422.8020874598}, {'group': 2.0, 'sum': 44349.616651643766}, {'group': 3.0, 'sum': 171912.6795141099}, {'group': 4.0, 'sum': 20998.98286139777}]}","{'groups': [{'group': 1.0, 'sum': 6068.954511261946}, {'group': 2.0, 'sum': 32705.40141463594}, {'group': 3.0, 'sum': 126145.60861435716}, {'group': 4.0, 'sum': 16385.806259012104}]}",211,2,3.0,171912.6795141099,3.0,126145.60861435716
847,211,KGZ,"{'groups': [{'group': 1.0, 'sum': 7422.8020874598}, {'group': 2.0, 'sum': 44349.616651643766}, {'group': 3.0, 'sum': 171912.6795141099}, {'group': 4.0, 'sum': 20998.98286139777}]}","{'groups': [{'group': 1.0, 'sum': 6068.954511261946}, {'group': 2.0, 'sum': 32705.40141463594}, {'group': 3.0, 'sum': 126145.60861435716}, {'group': 4.0, 'sum': 16385.806259012104}]}",211,3,4.0,20998.98286139777,4.0,16385.806259012104
848,212,STP,"{'groups': [{'group': 4.0, 'sum': 378.3144436934057}]}","{'groups': [{'group': 4.0, 'sum': 370.4386385624999}]}",212,0,4.0,378.3144436934057,4.0,370.4386385624999
849,212,STP,"{'groups': [{'group': 4.0, 'sum': 378.3144436934057}]}","{'groups': [{'group': 4.0, 'sum': 370.4386385624999}]}",212,1,,,,
850,212,STP,"{'groups': [{'group': 4.0, 'sum': 378.3144436934057}]}","{'groups': [{'group': 4.0, 'sum': 370.4386385624999}]}",212,2,,,,
851,212,STP,"{'groups': [{'group': 4.0, 'sum': 378.3144436934057}]}","{'groups': [{'group': 4.0, 'sum': 370.4386385624999}]}",212,3,,,,
852,213,CCK,{'groups': []},{'groups': []},213,0,,,,
853,213,CCK,{'groups': []},{'groups': []},213,1,,,,
854,213,CCK,{'groups': []},{'groups': []},213,2,,,,
855,213,CCK,{'groups': []},{'groups': []},213,3,,,,
856,214,LBN,"{'groups': [{'group': 3.0, 'sum': 5007.307261617005}, {'group': 4.0, 'sum': 5386.055948562834}]}","{'groups': [{'group': 3.0, 'sum': 4128.915091456884}, {'group': 4.0, 'sum': 4470.196209740474}]}",214,0,3.0,5007.307261617005,3.0,4128.915091456884
857,214,LBN,"{'groups': [{'group': 3.0, 'sum': 5007.307261617005}, {'group': 4.0, 'sum': 5386.055948562834}]}","{'groups': [{'group': 3.0, 'sum': 4128.915091456884}, {'group': 4.0, 'sum': 4470.196209740474}]}",214,1,4.0,5386.055948562834,4.0,4470.196209740474
858,214,LBN,"{'groups': [{'group': 3.0, 'sum': 5007.307261617005}, {'group': 4.0, 'sum': 5386.055948562834}]}","{'groups': [{'group': 3.0, 'sum': 4128.915091456884}, {'group': 4.0, 'sum': 4470.196209740474}]}",214,2,,,,
859,214,LBN,"{'groups': [{'group': 3.0, 'sum': 5007.307261617005}, {'group': 4.0, 'sum': 5386.055948562834}]}","{'groups': [{'group': 3.0, 'sum': 4128.915091456884}, {'group': 4.0, 'sum': 4470.196209740474}]}",214,3,,,,
860,215,FRO,"{'groups': [{'group': 2.0, 'sum': 472.74890622051885}, {'group': 3.0, 'sum': 22.618691576307423}]}","{'groups': [{'group': 2.0, 'sum': 231.96302332340716}, {'group': 3.0, 'sum': 12.528497818137255}]}",215,0,2.0,472.74890622051885,2.0,231.96302332340716
861,215,FRO,"{'groups': [{'group': 2.0, 'sum': 472.74890622051885}, {'group': 3.0, 'sum': 22.618691576307423}]}","{'groups': [{'group': 2.0, 'sum': 231.96302332340716}, {'group': 3.0, 'sum': 12.528497818137255}]}",215,1,3.0,22.618691576307423,3.0,12.528497818137255
862,215,FRO,"{'groups': [{'group': 2.0, 'sum': 472.74890622051885}, {'group': 3.0, 'sum': 22.618691576307423}]}","{'groups': [{'group': 2.0, 'sum': 231.96302332340716}, {'group': 3.0, 'sum': 12.528497818137255}]}",215,2,,,,
863,215,FRO,"{'groups': [{'group': 2.0, 'sum': 472.74890622051885}, {'group': 3.0, 'sum': 22.618691576307423}]}","{'groups': [{'group': 2.0, 'sum': 231.96302332340716}, {'group': 3.0, 'sum': 12.528497818137255}]}",215,3,,,,
864,216,SJM,"{'groups': [{'group': 1.0, 'sum': 127182.63329408127}, {'group': 2.0, 'sum': 4228.450884091269}]}","{'groups': [{'group': 1.0, 'sum': 24935.51496998581}, {'group': 2.0, 'sum': 851.1448518678906}]}",216,0,1.0,127182.63329408127,1.0,24935.51496998581
865,216,SJM,"{'groups': [{'group': 1.0, 'sum': 127182.63329408127}, {'group': 2.0, 'sum': 4228.450884091269}]}","{'groups': [{'group': 1.0, 'sum': 24935.51496998581}, {'group': 2.0, 'sum': 851.1448518678906}]}",216,1,2.0,4228.450884091269,2.0,851.1448518678906
866,216,SJM,"{'groups': [{'group': 1.0, 'sum': 127182.63329408127}, {'group': 2.0, 'sum': 4228.450884091269}]}","{'groups': [{'group': 1.0, 'sum': 24935.51496998581}, {'group': 2.0, 'sum': 851.1448518678906}]}",216,2,,,,
867,216,SJM,"{'groups': [{'group': 1.0, 'sum': 127182.63329408127}, {'group': 2.0, 'sum': 4228.450884091269}]}","{'groups': [{'group': 1.0, 'sum': 24935.51496998581}, {'group': 2.0, 'sum': 851.1448518678906}]}",216,3,,,,
868,217,EST,{'groups': []},{'groups': []},217,0,,,,
869,217,EST,{'groups': []},{'groups': []},217,1,,,,
870,217,EST,{'groups': []},{'groups': []},217,2,,,,
871,217,EST,{'groups': []},{'groups': []},217,3,,,,
872,218,ERI,"{'groups': [{'group': 3.0, 'sum': 21.940592705367035}, {'group': 4.0, 'sum': 75455.38663380162}]}","{'groups': [{'group': 3.0, 'sum': 20.3945525}, {'group': 4.0, 'sum': 71630.09239612067}]}",218,0,3.0,21.940592705367035,3.0,20.3945525
873,218,ERI,"{'groups': [{'group': 3.0, 'sum': 21.940592705367035}, {'group': 4.0, 'sum': 75455.38663380162}]}","{'groups': [{'group': 3.0, 'sum': 20.3945525}, {'group': 4.0, 'sum': 71630.09239612067}]}",218,1,4.0,75455.38663380162,4.0,71630.09239612067
874,218,ERI,"{'groups': [{'group': 3.0, 'sum': 21.940592705367035}, {'group': 4.0, 'sum': 75455.38663380162}]}","{'groups': [{'group': 3.0, 'sum': 20.3945525}, {'group': 4.0, 'sum': 71630.09239612067}]}",218,2,,,,
875,218,ERI,"{'groups': [{'group': 3.0, 'sum': 21.940592705367035}, {'group': 4.0, 'sum': 75455.38663380162}]}","{'groups': [{'group': 3.0, 'sum': 20.3945525}, {'group': 4.0, 'sum': 71630.09239612067}]}",218,3,,,,
876,219,ETH,"{'groups': [{'group': 2.0, 'sum': 402.28449712362436}, {'group': 3.0, 'sum': 55013.566994622226}, {'group': 4.0, 'sum': 514888.74495119904}]}","{'groups': [{'group': 2.0, 'sum': 378.18618031249974}, {'group': 3.0, 'sum': 52431.619156871406}, {'group': 4.0, 'sum': 498588.5524482194}]}",219,0,2.0,402.28449712362436,2.0,378.18618031249974
877,219,ETH,"{'groups': [{'group': 2.0, 'sum': 402.28449712362436}, {'group': 3.0, 'sum': 55013.566994622226}, {'group': 4.0, 'sum': 514888.74495119904}]}","{'groups': [{'group': 2.0, 'sum': 378.18618031249974}, {'group': 3.0, 'sum': 52431.619156871406}, {'group': 4.0, 'sum': 498588.5524482194}]}",219,1,3.0,55013.566994622226,3.0,52431.619156871406
878,219,ETH,"{'groups': [{'group': 2.0, 'sum': 402.28449712362436}, {'group': 3.0, 'sum': 55013.566994622226}, {'group': 4.0, 'sum': 514888.74495119904}]}","{'groups': [{'group': 2.0, 'sum': 378.18618031249974}, {'group': 3.0, 'sum': 52431.619156871406}, {'group': 4.0, 'sum': 498588.5524482194}]}",219,2,4.0,514888.74495119904,4.0,498588.5524482194
879,219,ETH,"{'groups': [{'group': 2.0, 'sum': 402.28449712362436}, {'group': 3.0, 'sum': 55013.566994622226}, {'group': 4.0, 'sum': 514888.74495119904}]}","{'groups': [{'group': 2.0, 'sum': 378.18618031249974}, {'group': 3.0, 'sum': 52431.619156871406}, {'group': 4.0, 'sum': 498588.5524482194}]}",219,3,,,,
880,220,FLK,"{'groups': [{'group': 2.0, 'sum': 59.6626271819582}, {'group': 3.0, 'sum': 0.26183964327238746}]}","{'groups': [{'group': 2.0, 'sum': 36.847044624999995}, {'group': 3.0, 'sum': 0.5408575625}]}",220,0,2.0,59.6626271819582,2.0,36.847044624999995
881,220,FLK,"{'groups': [{'group': 2.0, 'sum': 59.6626271819582}, {'group': 3.0, 'sum': 0.26183964327238746}]}","{'groups': [{'group': 2.0, 'sum': 36.847044624999995}, {'group': 3.0, 'sum': 0.5408575625}]}",220,1,3.0,0.26183964327238746,3.0,0.5408575625
882,220,FLK,"{'groups': [{'group': 2.0, 'sum': 59.6626271819582}, {'group': 3.0, 'sum': 0.26183964327238746}]}","{'groups': [{'group': 2.0, 'sum': 36.847044624999995}, {'group': 3.0, 'sum': 0.5408575625}]}",220,2,,,,
883,220,FLK,"{'groups': [{'group': 2.0, 'sum': 59.6626271819582}, {'group': 3.0, 'sum': 0.26183964327238746}]}","{'groups': [{'group': 2.0, 'sum': 36.847044624999995}, {'group': 3.0, 'sum': 0.5408575625}]}",220,3,,,,
884,221,SWZ,"{'groups': [{'group': 3.0, 'sum': 34.081277940842575}, {'group': 4.0, 'sum': 14277.172554889808}]}","{'groups': [{'group': 3.0, 'sum': 33.75327261936277}, {'group': 4.0, 'sum': 12778.423314990598}]}",221,0,3.0,34.081277940842575,3.0,33.75327261936277
