,SeriesID,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,Reporting Type,Observation Status,Bioclimatic Belt,ISOalpha3,Type,SeriesCode
1,908,Mountain Green Cover Index,638,REU,2000,96.93957135084197,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,908,Mountain Green Cover Index,638,REU,2000,94.81783818766755,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,512,Mountain Green Cover Index,638,REU,2005,89.02065236057751,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,512,Mountain Green Cover Index,638,REU,2005,97.46387026858027,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,512,Mountain Green Cover Index,638,REU,2005,95.48703773698337,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,712,Mountain Green Cover Index,638,REU,2010,89.35953880010936,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,712,Mountain Green Cover Index,638,REU,2010,97.92352423991314,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,712,Mountain Green Cover Index,638,REU,2010,95.91841609252305,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,119,Mountain Green Cover Index,638,REU,2015,91.45439284970297,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,119,Mountain Green Cover Index,638,REU,2015,97.84601778016606,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,119,Mountain Green Cover Index,638,REU,2015,96.34953003935702,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,317,Mountain Green Cover Index,638,REU,2018,91.45439284970297,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,317,Mountain Green Cover Index,638,REU,2018,97.84601778016606,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,317,Mountain Green Cover Index,638,REU,2018,96.34953003935702,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,860,Mountain Green Cover Index,642,ROU,2000,95.35103953270534,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,860,Mountain Green Cover Index,642,ROU,2000,98.97848052214182,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,860,Mountain Green Cover Index,642,ROU,2000,98.97113126624068,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,464,Mountain Green Cover Index,642,ROU,2005,95.35103953270534,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,464,Mountain Green Cover Index,642,ROU,2005,98.40147822626687,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,464,Mountain Green Cover Index,642,ROU,2005,98.39529798663374,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,662,Mountain Green Cover Index,642,ROU,2010,95.35103953270534,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,662,Mountain Green Cover Index,642,ROU,2010,98.3403572468213,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,662,Mountain Green Cover Index,642,ROU,2010,98.3343008393112,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,68,Mountain Green Cover Index,642,ROU,2015,95.35103953270531,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,68,Mountain Green Cover Index,642,ROU,2015,98.19635280766636,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,68,Mountain Green Cover Index,642,ROU,2015,98.19058815555,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,266,Mountain Green Cover Index,642,ROU,2018,95.27038237482672,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
1,266,Mountain Green Cover Index,642,ROU,2018,98.19367819534473,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,266,Mountain Green Cover Index,642,ROU,2018,98.1877555492914,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,802,Mountain Green Cover Index,643,RUS,2000,75.71666196082703,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,802,Mountain Green Cover Index,643,RUS,2000,97.85913777401404,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,802,Mountain Green Cover Index,643,RUS,2000,21.423220509235897,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
3,802,Mountain Green Cover Index,643,RUS,2000,100.0,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,802,Mountain Green Cover Index,643,RUS,2000,85.30716032945412,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,407,Mountain Green Cover Index,643,RUS,2005,75.88948014060018,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,407,Mountain Green Cover Index,643,RUS,2005,97.88444702981592,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,407,Mountain Green Cover Index,643,RUS,2005,21.51409565977047,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
3,407,Mountain Green Cover Index,643,RUS,2005,100.0,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,407,Mountain Green Cover Index,643,RUS,2005,85.39997903306661,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,605,Mountain Green Cover Index,643,RUS,2010,76.0816536674553,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,605,Mountain Green Cover Index,643,RUS,2010,97.8575130247733,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,605,Mountain Green Cover Index,643,RUS,2010,21.543583509369206,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
3,605,Mountain Green Cover Index,643,RUS,2010,100.0,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,605,Mountain Green Cover Index,643,RUS,2010,85.47183563741925,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,11,Mountain Green Cover Index,643,RUS,2015,75.96067334504959,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,11,Mountain Green Cover Index,643,RUS,2015,97.80117535677067,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,11,Mountain Green Cover Index,643,RUS,2015,21.55753888154831,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
3,11,Mountain Green Cover Index,643,RUS,2015,99.72242497175372,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,11,Mountain Green Cover Index,643,RUS,2015,85.38950651532447,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,209,Mountain Green Cover Index,643,RUS,2018,76.06362546341518,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,209,Mountain Green Cover Index,643,RUS,2018,97.72417224840325,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,209,Mountain Green Cover Index,643,RUS,2018,21.606168274940163,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
3,209,Mountain Green Cover Index,643,RUS,2018,99.58336969782546,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,209,Mountain Green Cover Index,643,RUS,2018,85.39651942767004,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,909,Mountain Green Cover Index,646,RWA,2000,99.99143828462513,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,909,Mountain Green Cover Index,646,RWA,2000,94.5938996784357,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,909,Mountain Green Cover Index,646,RWA,2000,94.9562200938135,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,513,Mountain Green Cover Index,646,RWA,2005,99.99143828462513,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,513,Mountain Green Cover Index,646,RWA,2005,94.36460498630042,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,513,Mountain Green Cover Index,646,RWA,2005,94.74231725973794,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,693,Mountain Green Cover Index,646,RWA,2010,99.98287708282825,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,693,Mountain Green Cover Index,646,RWA,2010,94.23341945365321,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,693,Mountain Green Cover Index,646,RWA,2010,94.61936312694367,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,99,Mountain Green Cover Index,646,RWA,2015,99.96575454115313,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,99,Mountain Green Cover Index,646,RWA,2015,94.0825589612092,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,99,Mountain Green Cover Index,646,RWA,2015,94.4774800579902,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,297,Mountain Green Cover Index,646,RWA,2018,99.96575454115313,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,297,Mountain Green Cover Index,646,RWA,2018,94.03077268101472,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,297,Mountain Green Cover Index,646,RWA,2018,94.4291700339043,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,910,Mountain Green Cover Index,682,SAU,2000,7.756420501135243,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,910,Mountain Green Cover Index,682,SAU,2000,2.91874767084008,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,910,Mountain Green Cover Index,682,SAU,2000,2.9224812995290397,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,514,Mountain Green Cover Index,682,SAU,2005,7.756420501135243,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,514,Mountain Green Cover Index,682,SAU,2005,2.799074406755476,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,514,Mountain Green Cover Index,682,SAU,2005,2.8029003971124857,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,713,Mountain Green Cover Index,682,SAU,2010,7.756420501135243,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,713,Mountain Green Cover Index,682,SAU,2010,2.742576362376561,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,713,Mountain Green Cover Index,682,SAU,2010,2.746445956905817,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,120,Mountain Green Cover Index,682,SAU,2015,7.756420501135267,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,120,Mountain Green Cover Index,682,SAU,2015,2.7488075878144107,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,120,Mountain Green Cover Index,682,SAU,2015,2.752672373196195,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,318,Mountain Green Cover Index,682,SAU,2018,7.756420501135267,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,318,Mountain Green Cover Index,682,SAU,2018,2.7621628428851444,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,318,Mountain Green Cover Index,682,SAU,2018,2.7660173209218,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,911,Mountain Green Cover Index,729,SDN,2000,100.0,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,911,Mountain Green Cover Index,729,SDN,2000,35.87608608410363,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,911,Mountain Green Cover Index,729,SDN,2000,35.885315805469816,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,515,Mountain Green Cover Index,729,SDN,2005,100.0,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,515,Mountain Green Cover Index,729,SDN,2005,35.827809939457225,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,515,Mountain Green Cover Index,729,SDN,2005,35.83704660948478,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,714,Mountain Green Cover Index,729,SDN,2010,100.0,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,714,Mountain Green Cover Index,729,SDN,2010,35.805561921267845,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,714,Mountain Green Cover Index,729,SDN,2010,35.8148017935798,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,121,Mountain Green Cover Index,729,SDN,2015,100.0,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,121,Mountain Green Cover Index,729,SDN,2015,35.820579192067015,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,121,Mountain Green Cover Index,729,SDN,2015,35.82981690285737,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,319,Mountain Green Cover Index,729,SDN,2018,100.0,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
1,319,Mountain Green Cover Index,729,SDN,2018,36.048766454211965,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,319,Mountain Green Cover Index,729,SDN,2018,36.057971320705704,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,980,Mountain Green Cover Index,686,SEN,2000,100.0,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,980,Mountain Green Cover Index,686,SEN,2000,100.0,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,584,Mountain Green Cover Index,686,SEN,2005,100.0,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,584,Mountain Green Cover Index,686,SEN,2005,100.0,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,783,Mountain Green Cover Index,686,SEN,2010,100.0,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,783,Mountain Green Cover Index,686,SEN,2010,100.0,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,189,Mountain Green Cover Index,686,SEN,2015,100.0,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,189,Mountain Green Cover Index,686,SEN,2015,100.0,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
0,387,Mountain Green Cover Index,686,SEN,2018,100.0,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,387,Mountain Green Cover Index,686,SEN,2018,100.0,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,827,Mountain Green Cover Index,239,SGS,2000,12.213067823790846,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,827,Mountain Green Cover Index,239,SGS,2000,0.0,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,827,Mountain Green Cover Index,239,SGS,2000,1.7228682074198545,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,827,Mountain Green Cover Index,239,SGS,2000,2.0732462316266966,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,431,Mountain Green Cover Index,239,SGS,2005,12.213067823790846,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,431,Mountain Green Cover Index,239,SGS,2005,0.0,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,431,Mountain Green Cover Index,239,SGS,2005,1.7228682074198545,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,431,Mountain Green Cover Index,239,SGS,2005,2.0732462316266966,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,630,Mountain Green Cover Index,239,SGS,2010,12.213067823790846,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,630,Mountain Green Cover Index,239,SGS,2010,0.0,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,630,Mountain Green Cover Index,239,SGS,2010,1.7228682074198545,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,630,Mountain Green Cover Index,239,SGS,2010,2.0732462316266966,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,36,Mountain Green Cover Index,239,SGS,2015,12.213067823790846,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,36,Mountain Green Cover Index,239,SGS,2015,0.0,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,36,Mountain Green Cover Index,239,SGS,2015,1.7228682074198545,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,36,Mountain Green Cover Index,239,SGS,2015,2.0732462316266966,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,234,Mountain Green Cover Index,239,SGS,2018,12.213067823790846,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,ER_MTN_GRNCVI
2,234,Mountain Green Cover Index,239,SGS,2018,0.0,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,234,Mountain Green Cover Index,239,SGS,2018,1.7228682074198545,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,ER_MTN_GRNCVI
0,234,Mountain Green Cover Index,239,SGS,2018,2.0732462316266966,2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,921,Mountain Green Cover Index,654,SHN,2000,0.0,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,921,Mountain Green Cover Index,654,SHN,2000,85.77690641416889,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,921,Mountain Green Cover Index,654,SHN,2000,40.397289905973494,2000,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,525,Mountain Green Cover Index,654,SHN,2005,0.0,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,525,Mountain Green Cover Index,654,SHN,2005,85.77690641416889,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,525,Mountain Green Cover Index,654,SHN,2005,40.397289905973494,2005,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,723,Mountain Green Cover Index,654,SHN,2010,0.0,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,723,Mountain Green Cover Index,654,SHN,2010,85.77690641416889,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
0,723,Mountain Green Cover Index,654,SHN,2010,40.397289905973494,2010,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,ER_MTN_GRNCVI
1,129,Mountain Green Cover Index,654,SHN,2015,0.0,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,ER_MTN_GRNCVI
0,129,Mountain Green Cover Index,654,SHN,2015,85.66483509840415,2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,ER_MTN_GRNCVI
